,소비일자,소비업종,성별,연령대,소비건수(삼성),소비건수(신한)
51772,20200105,패션/잡화,1,40,33.4,49.599999999999994
51773,20200105,패션/잡화,1,50,21.8,32.0
51774,20200105,패션/잡화,1,60,9.3,14.2
51775,20200105,패션/잡화,0,20,23.7,75.5
51776,20200105,패션/잡화,0,30,26.7,56.8
51777,20200105,패션/잡화,0,40,38.7,58.3
51778,20200105,패션/잡화,0,50,29.3,40.7
51779,20200105,패션/잡화,0,60,13.4,19.5
51780,20200105,편의점,1,20,342.4,1125.6
51781,20200105,편의점,1,30,527.5,969.5
51782,20200105,편의점,1,40,464.0,698.0
51783,20200105,편의점,1,50,242.4,412.7
51784,20200105,편의점,1,60,67.2,150.2
51785,20200105,편의점,0,20,214.8,613.5
51786,20200105,편의점,0,30,218.9,376.5
51787,20200105,편의점,0,40,229.8,333.4
51788,20200105,편의점,0,50,154.4,229.9
51789,20200105,편의점,0,60,45.9,80.8
51790,20200105,할인점/마트,1,20,144.4,526.2
51791,20200105,할인점/마트,1,30,532.2,902.2
51792,20200105,할인점/마트,1,40,785.6,1110.7
51793,20200105,할인점/마트,1,50,530.2,844.7
51794,20200105,할인점/마트,1,60,260.2,504.6
51795,20200105,할인점/마트,0,20,164.2,482.9
51796,20200105,할인점/마트,0,30,423.0,686.6
51797,20200105,할인점/마트,0,40,636.7,965.7
51798,20200105,할인점/마트,0,50,542.4,872.6
51799,20200105,할인점/마트,0,60,273.9,495.9
51800,20200106,가전/가구,1,20,11.8,39.2
51801,20200106,가전/가구,1,30,41.3,38.0
51802,20200106,가전/가구,1,40,73.2,32.7
51803,20200106,가전/가구,1,50,67.1,25.4
51804,20200106,가전/가구,1,60,33.4,15.899999999999999
51805,20200106,가전/가구,0,20,13.9,31.7
51806,20200106,가전/가구,0,30,38.5,27.7
51807,20200106,가전/가구,0,40,71.9,31.5
51808,20200106,가전/가구,0,50,62.5,28.4
51809,20200106,가전/가구,0,60,27.8,13.4
51810,20200106,가정생활/서비스,1,20,0.5,72.5
51811,20200106,가정생활/서비스,1,30,1.3,162.0
51812,20200106,가정생활/서비스,1,40,2.4,224.5
51813,20200106,가정생활/서비스,1,50,1.6,173.70000000000002
51814,20200106,가정생활/서비스,1,60,1.4,105.00000000000001
51815,20200106,가정생활/서비스,0,20,0.5,78.1
51816,20200106,가정생활/서비스,0,30,1.3,176.29999999999998
51817,20200106,가정생활/서비스,0,40,1.9,247.5
51818,20200106,가정생활/서비스,0,50,1.8,203.40000000000003
51819,20200106,가정생활/서비스,0,60,1.4,104.60000000000001
51820,20200106,교육/학원,1,20,8.3,27.1
51821,20200106,교육/학원,1,30,40.2,35.1
51822,20200106,교육/학원,1,40,115.8,91.6
51823,20200106,교육/학원,1,50,42.7,38.1
51824,20200106,교육/학원,1,60,9.8,10.4
51825,20200106,교육/학원,0,20,15.6,50.800000000000004
51826,20200106,교육/학원,0,30,61.1,68.6
51827,20200106,교육/학원,0,40,128.5,115.8
51828,20200106,교육/학원,0,50,36.4,32.5
51829,20200106,교육/학원,0,60,9.6,9.2
51830,20200106,미용,1,20,17.4,46.1
51831,20200106,미용,1,30,29.7,44.9
51832,20200106,미용,1,40,35.9,47.6
51833,20200106,미용,1,50,25.9,41.800000000000004
51834,20200106,미용,1,60,8.3,23.7
51835,20200106,미용,0,20,36.6,42.0
51836,20200106,미용,0,30,35.7,35.2
51837,20200106,미용,0,40,45.3,51.1
51838,20200106,미용,0,50,38.1,53.8
51839,20200106,미용,0,60,16.3,31.700000000000003
51840,20200106,백화점/상품권/아울렛,1,20,15.0,23.2
51841,20200106,백화점/상품권/아울렛,1,30,48.8,36.4
51842,20200106,백화점/상품권/아울렛,1,40,55.0,32.1
51843,20200106,백화점/상품권/아울렛,1,50,34.5,23.7
51844,20200106,백화점/상품권/아울렛,1,60,18.5,15.600000000000001
51845,20200106,백화점/상품권/아울렛,0,20,35.7,55.1
51846,20200106,백화점/상품권/아울렛,0,30,83.7,69.8
51847,20200106,백화점/상품권/아울렛,0,40,93.4,64.9
51848,20200106,백화점/상품권/아울렛,0,50,77.1,53.6
51849,20200106,백화점/상품권/아울렛,0,60,38.7,32.2
51850,20200106,스포츠/문화/레저,1,20,77.8,415.3
51851,20200106,스포츠/문화/레저,1,30,69.0,139.5
51852,20200106,스포츠/문화/레저,1,40,78.8,126.9
51853,20200106,스포츠/문화/레저,1,50,57.7,90.5
51854,20200106,스포츠/문화/레저,1,60,25.3,37.2
51855,20200106,스포츠/문화/레저,0,20,36.4,145.60000000000002
51856,20200106,스포츠/문화/레저,0,30,40.8,81.4
51857,20200106,스포츠/문화/레저,0,40,66.5,135.70000000000002
51858,20200106,스포츠/문화/레저,0,50,57.7,84.0
51859,20200106,스포츠/문화/레저,0,60,21.6,30.5
51860,20200106,여행/교통,1,20,21.8,17.5
51861,20200106,여행/교통,1,30,61.2,21.8
51862,20200106,여행/교통,1,40,82.2,27.2
51863,20200106,여행/교통,1,50,62.2,19.1
51864,20200106,여행/교통,1,60,25.4,9.299999999999999
51865,20200106,여행/교통,0,20,26.3,13.2
51866,20200106,여행/교통,0,30,45.2,13.100000000000001
51867,20200106,여행/교통,0,40,55.1,16.200000000000003
51868,20200106,여행/교통,0,50,42.7,11.3
51869,20200106,여행/교통,0,60,14.6,5.5
51870,20200106,요식/유흥,1,20,366.1,1135.8000000000002
51871,20200106,요식/유흥,1,30,791.4,1217.2
51872,20200106,요식/유흥,1,40,946.6,1161.1
51873,20200106,요식/유흥,1,50,647.6,895.4
51874,20200106,요식/유흥,1,60,268.3,466.00000000000006
51875,20200106,요식/유흥,0,20,432.0,1203.8
51876,20200106,요식/유흥,0,30,628.3,935.6
51877,20200106,요식/유흥,0,40,799.0,1006.9000000000001
51878,20200106,요식/유흥,0,50,557.2,723.1
51879,20200106,요식/유흥,0,60,204.8,304.6
51880,20200106,의료,1,20,64.5,159.60000000000002
51881,20200106,의료,1,30,284.5,390.0
51882,20200106,의료,1,40,416.2,511.5
51883,20200106,의료,1,50,325.1,426.09999999999997
51884,20200106,의료,1,60,271.4,477.3
51885,20200106,의료,0,20,121.9,233.7
51886,20200106,의료,0,30,316.9,424.8
51887,20200106,의료,0,40,373.0,492.6
51888,20200106,의료,0,50,349.3,455.59999999999997
51889,20200106,의료,0,60,244.3,395.4
51890,20200106,자동차,1,20,11.6,22.1
51891,20200106,자동차,1,30,38.4,56.3
51892,20200106,자동차,1,40,51.6,64.9
51893,20200106,자동차,1,50,43.6,59.7
51894,20200106,자동차,1,60,22.5,42.8
51895,20200106,자동차,0,20,6.4,10.0
51896,20200106,자동차,0,30,19.4,26.2
51897,20200106,자동차,0,40,27.1,35.0
51898,20200106,자동차,0,50,24.7,28.9
51899,20200106,자동차,0,60,9.9,14.2
51900,20200106,주유,1,20,39.5,73.0
51901,20200106,주유,1,30,138.2,225.5
51902,20200106,주유,1,40,218.4,314.1
51903,20200106,주유,1,50,196.3,349.2
51904,20200106,주유,1,60,107.9,395.9
51905,20200106,주유,0,20,21.1,30.4
51906,20200106,주유,0,30,59.8,93.7
51907,20200106,주유,0,40,93.3,134.8
51908,20200106,주유,0,50,88.5,128.2
51909,20200106,주유,0,60,39.8,71.4
51910,20200106,패션/잡화,1,20,6.5,20.3
51911,20200106,패션/잡화,1,30,12.6,20.1
51912,20200106,패션/잡화,1,40,18.0,23.2
51913,20200106,패션/잡화,1,50,14.8,20.4
51914,20200106,패션/잡화,1,60,8.7,12.5
51915,20200106,패션/잡화,0,20,14.9,54.0
51916,20200106,패션/잡화,0,30,17.2,33.7
51917,20200106,패션/잡화,0,40,26.7,38.5
51918,20200106,패션/잡화,0,50,26.4,34.099999999999994
51919,20200106,패션/잡화,0,60,15.4,22.3
51920,20200106,편의점,1,20,339.4,1107.7
51921,20200106,편의점,1,30,573.2,1036.4
51922,20200106,편의점,1,40,521.7,791.2
51923,20200106,편의점,1,50,273.2,459.7
51924,20200106,편의점,1,60,76.8,164.5
51925,20200106,편의점,0,20,239.1,684.0
51926,20200106,편의점,0,30,252.9,434.0
51927,20200106,편의점,0,40,255.6,374.4
51928,20200106,편의점,0,50,168.4,247.1
51929,20200106,편의점,0,60,50.6,86.69999999999999
51930,20200106,할인점/마트,1,20,123.9,513.4
51931,20200106,할인점/마트,1,30,413.4,727.0
51932,20200106,할인점/마트,1,40,599.4,890.1999999999999
51933,20200106,할인점/마트,1,50,424.3,698.3
51934,20200106,할인점/마트,1,60,243.4,475.5
51935,20200106,할인점/마트,0,20,146.4,466.70000000000005
51936,20200106,할인점/마트,0,30,397.0,644.5
51937,20200106,할인점/마트,0,40,617.0,937.3
51938,20200106,할인점/마트,0,50,528.3,862.5
51939,20200106,할인점/마트,0,60,296.2,542.6999999999999
51940,20200107,가전/가구,1,20,7.4,36.4
51941,20200107,가전/가구,1,30,21.5,32.1
51942,20200107,가전/가구,1,40,40.2,26.1
51943,20200107,가전/가구,1,50,33.7,20.0
51944,20200107,가전/가구,1,60,17.2,12.6
51945,20200107,가전/가구,0,20,7.0,28.3
51946,20200107,가전/가구,0,30,16.4,20.8
51947,20200107,가전/가구,0,40,33.1,21.0
51948,20200107,가전/가구,0,50,28.3,19.3
51949,20200107,가전/가구,0,60,14.1,8.7
51950,20200107,가정생활/서비스,1,20,0.4,50.7
51951,20200107,가정생활/서비스,1,30,1.4,77.3
51952,20200107,가정생활/서비스,1,40,2.4,91.0
51953,20200107,가정생활/서비스,1,50,1.4,66.1
51954,20200107,가정생활/서비스,1,60,0.9,38.6
51955,20200107,가정생활/서비스,0,20,0.4,48.300000000000004
51956,20200107,가정생활/서비스,0,30,1.6,81.0
51957,20200107,가정생활/서비스,0,40,1.6,85.10000000000001
51958,20200107,가정생활/서비스,0,50,1.7,52.6
51959,20200107,가정생활/서비스,0,60,1.3,26.400000000000002
51960,20200107,교육/학원,1,20,7.2,21.1
51961,20200107,교육/학원,1,30,35.1,26.700000000000003
51962,20200107,교육/학원,1,40,90.8,68.4
51963,20200107,교육/학원,1,50,33.7,29.6
51964,20200107,교육/학원,1,60,8.8,7.699999999999999
51965,20200107,교육/학원,0,20,13.8,39.8
51966,20200107,교육/학원,0,30,60.3,47.8
51967,20200107,교육/학원,0,40,107.1,90.3
51968,20200107,교육/학원,0,50,29.1,25.5
51969,20200107,교육/학원,0,60,8.1,7.1000000000000005
51970,20200107,미용,1,20,15.7,40.4
51971,20200107,미용,1,30,27.0,41.199999999999996
51972,20200107,미용,1,40,32.3,44.0
51973,20200107,미용,1,50,23.1,37.699999999999996
51974,20200107,미용,1,60,7.1,21.5
51975,20200107,미용,0,20,35.4,38.4
51976,20200107,미용,0,30,32.2,32.4
51977,20200107,미용,0,40,42.6,46.8
51978,20200107,미용,0,50,34.0,49.400000000000006
51979,20200107,미용,0,60,13.1,27.6
51980,20200107,백화점/상품권/아울렛,1,20,14.2,22.9
51981,20200107,백화점/상품권/아울렛,1,30,49.5,38.0
51982,20200107,백화점/상품권/아울렛,1,40,58.8,35.5
51983,20200107,백화점/상품권/아울렛,1,50,36.4,25.6
51984,20200107,백화점/상품권/아울렛,1,60,19.4,16.6
51985,20200107,백화점/상품권/아울렛,0,20,36.4,54.4
51986,20200107,백화점/상품권/아울렛,0,30,85.7,73.9
51987,20200107,백화점/상품권/아울렛,0,40,99.4,70.8
51988,20200107,백화점/상품권/아울렛,0,50,77.9,55.7
51989,20200107,백화점/상품권/아울렛,0,60,40.7,33.1
51990,20200107,스포츠/문화/레저,1,20,74.9,397.9
51991,20200107,스포츠/문화/레저,1,30,65.8,133.8
51992,20200107,스포츠/문화/레저,1,40,76.1,120.7
51993,20200107,스포츠/문화/레저,1,50,58.7,86.80000000000001
51994,20200107,스포츠/문화/레저,1,60,23.4,34.199999999999996
51995,20200107,스포츠/문화/레저,0,20,34.5,137.6
51996,20200107,스포츠/문화/레저,0,30,36.9,76.8
51997,20200107,스포츠/문화/레저,0,40,63.4,126.60000000000001
51998,20200107,스포츠/문화/레저,0,50,52.6,75.8
51999,20200107,스포츠/문화/레저,0,60,18.9,27.4
52000,20200107,여행/교통,1,20,20.7,16.3
52001,20200107,여행/교통,1,30,58.3,21.0
52002,20200107,여행/교통,1,40,80.1,25.1
52003,20200107,여행/교통,1,50,62.6,18.8
52004,20200107,여행/교통,1,60,25.0,9.6
52005,20200107,여행/교통,0,20,25.2,11.2
52006,20200107,여행/교통,0,30,41.9,11.2
52007,20200107,여행/교통,0,40,53.5,13.399999999999999
52008,20200107,여행/교통,0,50,41.7,10.8
52009,20200107,여행/교통,0,60,14.5,5.1000000000000005
52010,20200107,요식/유흥,1,20,364.2,1091.8999999999999
52011,20200107,요식/유흥,1,30,797.6,1213.0
52012,20200107,요식/유흥,1,40,985.4,1209.8
52013,20200107,요식/유흥,1,50,670.0,928.0000000000001
52014,20200107,요식/유흥,1,60,269.7,470.40000000000003
52015,20200107,요식/유흥,0,20,429.8,1159.4999999999998
52016,20200107,요식/유흥,0,30,637.1,927.9
52017,20200107,요식/유흥,0,40,831.2,1038.7
52018,20200107,요식/유흥,0,50,565.5,733.4
52019,20200107,요식/유흥,0,60,199.8,298.29999999999995
52020,20200107,의료,1,20,52.4,123.39999999999999
52021,20200107,의료,1,30,219.7,298.9
52022,20200107,의료,1,40,331.9,400.29999999999995
52023,20200107,의료,1,50,268.3,351.4
52024,20200107,의료,1,60,224.6,382.4
52025,20200107,의료,0,20,98.6,180.7
52026,20200107,의료,0,30,246.6,318.09999999999997
52027,20200107,의료,0,40,298.8,382.7
52028,20200107,의료,0,50,282.4,364.9
52029,20200107,의료,0,60,197.0,309.0
52030,20200107,자동차,1,20,10.6,21.4
52031,20200107,자동차,1,30,36.6,54.0
52032,20200107,자동차,1,40,49.6,63.1
52033,20200107,자동차,1,50,40.1,55.9
52034,20200107,자동차,1,60,20.3,38.3
52035,20200107,자동차,0,20,6.1,9.5
52036,20200107,자동차,0,30,18.9,25.599999999999998
52037,20200107,자동차,0,40,26.2,33.4
52038,20200107,자동차,0,50,22.0,27.200000000000003
52039,20200107,자동차,0,60,9.1,12.499999999999998
52040,20200107,주유,1,20,38.5,68.2
52041,20200107,주유,1,30,131.1,211.5
52042,20200107,주유,1,40,205.3,297.7
52043,20200107,주유,1,50,185.2,328.5
52044,20200107,주유,1,60,99.0,369.5
52045,20200107,주유,0,20,20.4,28.7
52046,20200107,주유,0,30,59.0,89.1
52047,20200107,주유,0,40,88.9,128.1
52048,20200107,주유,0,50,85.0,121.7
52049,20200107,주유,0,60,36.9,65.3
52050,20200107,패션/잡화,1,20,6.3,18.1
52051,20200107,패션/잡화,1,30,12.1,18.799999999999997
52052,20200107,패션/잡화,1,40,18.1,21.6
52053,20200107,패션/잡화,1,50,16.3,19.2
52054,20200107,패션/잡화,1,60,9.5,11.299999999999999
52055,20200107,패션/잡화,0,20,14.7,48.0
52056,20200107,패션/잡화,0,30,18.1,31.8
52057,20200107,패션/잡화,0,40,29.3,36.8
52058,20200107,패션/잡화,0,50,31.6,31.7
52059,20200107,패션/잡화,0,60,18.9,18.6
52060,20200107,편의점,1,20,336.9,1052.8
52061,20200107,편의점,1,30,567.4,1018.8
52062,20200107,편의점,1,40,516.6,773.4
52063,20200107,편의점,1,50,266.6,443.8
52064,20200107,편의점,1,60,74.0,157.1
52065,20200107,편의점,0,20,234.3,647.2
52066,20200107,편의점,0,30,249.3,423.5
52067,20200107,편의점,0,40,248.9,364.1
52068,20200107,편의점,0,50,166.3,242.3
52069,20200107,편의점,0,60,48.9,84.19999999999999
52070,20200107,할인점/마트,1,20,119.4,483.5
52071,20200107,할인점/마트,1,30,400.4,693.6999999999999
52072,20200107,할인점/마트,1,40,577.6,859.0
52073,20200107,할인점/마트,1,50,413.3,677.1999999999999
52074,20200107,할인점/마트,1,60,231.7,446.09999999999997
52075,20200107,할인점/마트,0,20,137.2,432.40000000000003
52076,20200107,할인점/마트,0,30,377.2,603.3
52077,20200107,할인점/마트,0,40,576.2,884.2
52078,20200107,할인점/마트,0,50,500.8,818.5
52079,20200107,할인점/마트,0,60,272.6,502.90000000000003
52080,20200108,가전/가구,1,20,8.0,41.4
52081,20200108,가전/가구,1,30,23.6,42.9
52082,20200108,가전/가구,1,40,39.6,41.1
52083,20200108,가전/가구,1,50,36.8,28.8
52084,20200108,가전/가구,1,60,20.4,17.0
52085,20200108,가전/가구,0,20,7.7,41.7
52086,20200108,가전/가구,0,30,19.5,41.9
52087,20200108,가전/가구,0,40,33.1,47.5
52088,20200108,가전/가구,0,50,30.2,40.9
52089,20200108,가전/가구,0,60,16.2,19.1
52090,20200108,가정생활/서비스,1,20,0.4,60.9
52091,20200108,가정생활/서비스,1,30,1.1,114.2
52092,20200108,가정생활/서비스,1,40,1.8,150.49999999999997
52093,20200108,가정생활/서비스,1,50,1.6,112.5
52094,20200108,가정생활/서비스,1,60,1.2,66.7
52095,20200108,가정생활/서비스,0,20,0.4,59.699999999999996
52096,20200108,가정생활/서비스,0,30,1.1,126.8
52097,20200108,가정생활/서비스,0,40,1.8,165.50000000000003
52098,20200108,가정생활/서비스,0,50,1.8,125.7
52099,20200108,가정생활/서비스,0,60,1.3,64.3
52100,20200108,교육/학원,1,20,8.1,23.599999999999998
52101,20200108,교육/학원,1,30,32.3,26.5
52102,20200108,교육/학원,1,40,87.3,64.6
52103,20200108,교육/학원,1,50,33.0,30.3
52104,20200108,교육/학원,1,60,9.3,8.9
52105,20200108,교육/학원,0,20,15.3,45.199999999999996
52106,20200108,교육/학원,0,30,50.8,46.8
52107,20200108,교육/학원,0,40,100.5,87.1
52108,20200108,교육/학원,0,50,29.7,26.3
52109,20200108,교육/학원,0,60,8.9,8.2
52110,20200108,미용,1,20,19.8,48.5
52111,20200108,미용,1,30,34.6,51.1
52112,20200108,미용,1,40,41.5,54.6
52113,20200108,미용,1,50,30.4,45.900000000000006
52114,20200108,미용,1,60,9.8,26.099999999999998
52115,20200108,미용,0,20,43.3,47.8
52116,20200108,미용,0,30,42.7,42.0
52117,20200108,미용,0,40,51.9,58.0
52118,20200108,미용,0,50,43.4,59.3
52119,20200108,미용,0,60,18.2,35.0
52120,20200108,백화점/상품권/아울렛,1,20,15.1,24.3
52121,20200108,백화점/상품권/아울렛,1,30,54.7,41.6
52122,20200108,백화점/상품권/아울렛,1,40,67.3,38.3
52123,20200108,백화점/상품권/아울렛,1,50,42.8,27.6
52124,20200108,백화점/상품권/아울렛,1,60,22.8,17.8
52125,20200108,백화점/상품권/아울렛,0,20,38.8,58.3
52126,20200108,백화점/상품권/아울렛,0,30,101.7,82.1
52127,20200108,백화점/상품권/아울렛,0,40,119.5,79.4
52128,20200108,백화점/상품권/아울렛,0,50,92.5,63.4
52129,20200108,백화점/상품권/아울렛,0,60,49.1,39.3
52130,20200108,스포츠/문화/레저,1,20,78.2,423.9
52131,20200108,스포츠/문화/레저,1,30,72.9,148.70000000000002
52132,20200108,스포츠/문화/레저,1,40,85.7,135.1
52133,20200108,스포츠/문화/레저,1,50,64.7,97.39999999999999
52134,20200108,스포츠/문화/레저,1,60,25.8,38.49999999999999
52135,20200108,스포츠/문화/레저,0,20,36.9,150.8
52136,20200108,스포츠/문화/레저,0,30,42.1,89.4
52137,20200108,스포츠/문화/레저,0,40,71.9,140.1
52138,20200108,스포츠/문화/레저,0,50,57.8,85.6
52139,20200108,스포츠/문화/레저,0,60,22.1,31.5
52140,20200108,여행/교통,1,20,24.6,16.9
52141,20200108,여행/교통,1,30,67.4,21.5
52142,20200108,여행/교통,1,40,91.2,26.900000000000002
52143,20200108,여행/교통,1,50,71.1,20.0
52144,20200108,여행/교통,1,60,26.8,9.9
52145,20200108,여행/교통,0,20,33.0,12.8
52146,20200108,여행/교통,0,30,51.4,11.8
52147,20200108,여행/교통,0,40,62.4,15.7
52148,20200108,여행/교통,0,50,46.4,11.600000000000001
52149,20200108,여행/교통,0,60,15.8,5.199999999999999
52150,20200108,요식/유흥,1,20,396.3,1198.5
52151,20200108,요식/유흥,1,30,873.6,1341.0000000000002
52152,20200108,요식/유흥,1,40,1069.4,1309.2
52153,20200108,요식/유흥,1,50,715.4,986.9999999999999
52154,20200108,요식/유흥,1,60,291.2,503.60000000000014
52155,20200108,요식/유흥,0,20,484.6,1303.5000000000002
52156,20200108,요식/유흥,0,30,722.0,1057.6000000000001
52157,20200108,요식/유흥,0,40,916.1,1164.7000000000003
52158,20200108,요식/유흥,0,50,613.5,804.4
52159,20200108,요식/유흥,0,60,223.0,330.59999999999997
52160,20200108,의료,1,20,51.0,123.4
52161,20200108,의료,1,30,215.8,294.70000000000005
52162,20200108,의료,1,40,321.3,389.2
52163,20200108,의료,1,50,258.1,333.0
52164,20200108,의료,1,60,215.2,374.79999999999995
52165,20200108,의료,0,20,96.2,179.3
52166,20200108,의료,0,30,242.7,323.1
52167,20200108,의료,0,40,291.9,380.3
52168,20200108,의료,0,50,275.5,361.20000000000005
52169,20200108,의료,0,60,193.8,308.79999999999995
52170,20200108,자동차,1,20,11.8,22.9
52171,20200108,자동차,1,30,39.2,58.9
52172,20200108,자동차,1,40,54.4,66.5
52173,20200108,자동차,1,50,43.0,60.3
52174,20200108,자동차,1,60,22.0,42.699999999999996
52175,20200108,자동차,0,20,6.5,9.7
52176,20200108,자동차,0,30,20.1,28.0
52177,20200108,자동차,0,40,27.7,35.7
52178,20200108,자동차,0,50,23.2,29.1
52179,20200108,자동차,0,60,9.6,13.999999999999998
52180,20200108,주유,1,20,45.1,80.0
52181,20200108,주유,1,30,149.9,242.7
52182,20200108,주유,1,40,234.9,334.3
52183,20200108,주유,1,50,211.1,370.9
52184,20200108,주유,1,60,117.7,414.8
52185,20200108,주유,0,20,22.9,33.8
52186,20200108,주유,0,30,67.1,103.7
52187,20200108,주유,0,40,102.1,144.2
52188,20200108,주유,0,50,96.5,137.5
52189,20200108,주유,0,60,43.2,76.7
52190,20200108,패션/잡화,1,20,7.5,21.1
52191,20200108,패션/잡화,1,30,14.4,23.9
52192,20200108,패션/잡화,1,40,22.0,26.700000000000003
52193,20200108,패션/잡화,1,50,18.6,23.5
52194,20200108,패션/잡화,1,60,10.6,14.4
52195,20200108,패션/잡화,0,20,19.2,62.800000000000004
52196,20200108,패션/잡화,0,30,22.9,42.3
52197,20200108,패션/잡화,0,40,34.9,46.800000000000004
52198,20200108,패션/잡화,0,50,34.2,41.6
52199,20200108,패션/잡화,0,60,20.2,26.900000000000002
52200,20200108,편의점,1,20,354.3,1127.1
52201,20200108,편의점,1,30,608.3,1092.1
52202,20200108,편의점,1,40,548.1,824.5
52203,20200108,편의점,1,50,282.2,472.1
52204,20200108,편의점,1,60,78.1,168.4
52205,20200108,편의점,0,20,253.1,713.3
52206,20200108,편의점,0,30,272.7,469.3
52207,20200108,편의점,0,40,273.5,401.3
52208,20200108,편의점,0,50,174.1,257.1
52209,20200108,편의점,0,60,52.4,90.5
52210,20200108,할인점/마트,1,20,126.3,513.5
52211,20200108,할인점/마트,1,30,421.3,747.2
52212,20200108,할인점/마트,1,40,617.6,926.6999999999999
52213,20200108,할인점/마트,1,50,444.5,742.5
52214,20200108,할인점/마트,1,60,263.7,523.4
52215,20200108,할인점/마트,0,20,151.9,482.6
52216,20200108,할인점/마트,0,30,412.3,686.5
52217,20200108,할인점/마트,0,40,627.3,992.4
52218,20200108,할인점/마트,0,50,561.9,941.3000000000001
52219,20200108,할인점/마트,0,60,333.7,631.1
52220,20200109,가전/가구,1,20,8.3,39.4
52221,20200109,가전/가구,1,30,23.9,36.2
52222,20200109,가전/가구,1,40,40.5,28.1
52223,20200109,가전/가구,1,50,36.6,20.2
52224,20200109,가전/가구,1,60,21.7,12.899999999999999
52225,20200109,가전/가구,0,20,8.0,31.6
52226,20200109,가전/가구,0,30,18.7,22.8
52227,20200109,가전/가구,0,40,31.6,23.1
52228,20200109,가전/가구,0,50,31.6,20.3
52229,20200109,가전/가구,0,60,17.4,9.8
52230,20200109,가정생활/서비스,1,20,0.5,56.5
52231,20200109,가정생활/서비스,1,30,1.5,85.19999999999999
52232,20200109,가정생활/서비스,1,40,1.9,102.9
52233,20200109,가정생활/서비스,1,50,1.9,77.3
52234,20200109,가정생활/서비스,1,60,1.5,44.199999999999996
52235,20200109,가정생활/서비스,0,20,0.4,53.199999999999996
52236,20200109,가정생활/서비스,0,30,0.8,87.8
52237,20200109,가정생활/서비스,0,40,2.0,97.80000000000001
52238,20200109,가정생활/서비스,0,50,1.5,62.4
52239,20200109,가정생활/서비스,0,60,1.1,29.599999999999998
52240,20200109,교육/학원,1,20,7.7,23.400000000000002
52241,20200109,교육/학원,1,30,30.2,24.4
52242,20200109,교육/학원,1,40,77.5,54.400000000000006
52243,20200109,교육/학원,1,50,32.5,27.4
52244,20200109,교육/학원,1,60,8.4,8.0
52245,20200109,교육/학원,0,20,15.1,44.199999999999996
52246,20200109,교육/학원,0,30,48.7,41.0
52247,20200109,교육/학원,0,40,90.4,71.4
52248,20200109,교육/학원,0,50,29.1,24.5
52249,20200109,교육/학원,0,60,7.5,6.9
52250,20200109,미용,1,20,20.3,48.300000000000004
52251,20200109,미용,1,30,36.0,52.4
52252,20200109,미용,1,40,43.6,54.7
52253,20200109,미용,1,50,29.8,46.7
52254,20200109,미용,1,60,9.7,25.799999999999997
52255,20200109,미용,0,20,45.8,53.7
52256,20200109,미용,0,30,46.4,46.1
52257,20200109,미용,0,40,56.2,61.8
52258,20200109,미용,0,50,45.3,62.1
52259,20200109,미용,0,60,19.0,36.400000000000006
52260,20200109,백화점/상품권/아울렛,1,20,15.1,23.5
52261,20200109,백화점/상품권/아울렛,1,30,56.0,41.7
52262,20200109,백화점/상품권/아울렛,1,40,66.7,38.5
52263,20200109,백화점/상품권/아울렛,1,50,41.3,27.6
52264,20200109,백화점/상품권/아울렛,1,60,22.6,18.4
52265,20200109,백화점/상품권/아울렛,0,20,42.3,60.9
52266,20200109,백화점/상품권/아울렛,0,30,101.3,86.3
52267,20200109,백화점/상품권/아울렛,0,40,116.5,79.1
52268,20200109,백화점/상품권/아울렛,0,50,91.5,64.3
52269,20200109,백화점/상품권/아울렛,0,60,48.1,39.1
52270,20200109,스포츠/문화/레저,1,20,78.3,427.5
52271,20200109,스포츠/문화/레저,1,30,75.1,152.7
52272,20200109,스포츠/문화/레저,1,40,90.4,132.8
52273,20200109,스포츠/문화/레저,1,50,66.9,96.4
52274,20200109,스포츠/문화/레저,1,60,27.3,40.0
52275,20200109,스포츠/문화/레저,0,20,39.4,152.89999999999998
52276,20200109,스포츠/문화/레저,0,30,45.8,88.5
52277,20200109,스포츠/문화/레저,0,40,77.6,135.7
52278,20200109,스포츠/문화/레저,0,50,61.3,85.8
52279,20200109,스포츠/문화/레저,0,60,23.4,32.6
52280,20200109,여행/교통,1,20,23.9,17.4
52281,20200109,여행/교통,1,30,68.8,22.200000000000003
52282,20200109,여행/교통,1,40,95.9,28.6
52283,20200109,여행/교통,1,50,69.8,21.0
52284,20200109,여행/교통,1,60,27.6,9.8
52285,20200109,여행/교통,0,20,30.1,13.1
52286,20200109,여행/교통,0,30,49.0,12.5
52287,20200109,여행/교통,0,40,60.2,17.3
52288,20200109,여행/교통,0,50,45.4,13.5
52289,20200109,여행/교통,0,60,15.9,5.5
52290,20200109,요식/유흥,1,20,403.9,1212.4999999999998
52291,20200109,요식/유흥,1,30,894.8,1363.9
52292,20200109,요식/유흥,1,40,1093.2,1329.5
52293,20200109,요식/유흥,1,50,721.1,1002.7
52294,20200109,요식/유흥,1,60,297.2,514.4
52295,20200109,요식/유흥,0,20,499.3,1333.5
52296,20200109,요식/유흥,0,30,745.0,1084.1
52297,20200109,요식/유흥,0,40,937.1,1185.6
52298,20200109,요식/유흥,0,50,622.1,816.7
52299,20200109,요식/유흥,0,60,229.6,338.59999999999997
